Location,TST,Tag,Age,Sex,Nasal,Jaw,FAMACHA,BCS,Dag,Status_Field,Status_FPC,Weight,Lactation,Visit,Date,FEC,TFEC,month,plant,farm,time,tx2,month2,year,time2,Month_year
CHINKHOWE,Plant,86,4,F,0,0,2,2,0,Healthy,Healthy,32.6,Lactating,18,2020-10-01,0,,October,mtawa,P20,239,nonepl,Oct,2020,,October2020
CHINKHOWE,Plant,87,2.5,F,0,0,2,2,0,Healthy,Healthy,34.2,Pregnant,18,2020-10-01,,,October,mtawa,P20,239,nonepl,Oct,2020,,October2020
CHINKHOWE,Plant,93,4.5,F,0,0,2,2,0,Healthy,Healthy,38.1,Lactating,18,2020-10-01,0,,October,kakhobo,P21,239,nonepl,Oct,2020,,October2020
CHINKHOWE,Plant,97,4,F,0,0,2,2,0,Healthy,Healthy,29.9,Lactating,18,2020-10-01,0,,October,mtawa,P22,239,nonepl,Oct,2020,,October2020
CHINKHOWE,Plant,99,3,F,0,0,2,2,0,Healthy,Healthy,29.9,Lactating,18,2020-10-01,0,,October,mtawa,P22,239,nonepl,Oct,2020,,October2020
CHINKHOWE,Plant,300,3,F,0,0,2,2.5,0,Healthy,Healthy,39.5,Lactating,18,2020-10-01,100,,October,mtawa,P23,239,nonepl,Oct,2020,,October2020
CHINKHOWE,Plant,302,4,F,0,0,2,2.5,0,Healthy,Healthy,38.1,NotLactating,18,2020-10-01,,,October,mtawa,P23,239,nonepl,Oct,2020,,October2020
MAZINGA,Plant,217,4.5,F,0,0,2,2.5,0,Healthy,Healthy,42.2,Lactating,1,2020-10-08,350,,October,kakhobo,P13,0,nonepl,Oct,2020,,October2020
MAZINGA,Plant,218,3,F,0,0,2,2,0,Healthy,Healthy,28.6,Lactating,1,2020-10-08,350,,October,kakhobo,P13,0,nonepl,Oct,2020,,October2020
MAZINGA,Plant,219,2,F,0,0,2,2.5,0,Healthy,Healthy,31.3,Pregnant,1,2020-10-08,300,,October,kakhobo,P13,0,nonepl,Oct,2020,,October2020
MAZINGA,Plant,95601,4.5,F,1,0,2,2,0,Healthy,Healthy_Nasal,40.8,Pregnant,1,2020-10-08,850,,October,kakhobo,P13,0,nonepl,Oct,2020,,October2020
MAZINGA,Plant,9,1.5,F,0,0,3,2,0,Borderline,Borderline,29.9,Lactating,4,2020-10-08,250,,October,mtawa,P2,42,plantpl,Oct,2020,,October2020
MAZINGA,Plant,210,3,F,,,,,,,,,,5,2020-10-08,,,October,mtawa,P12,56,,Oct,2020,,October2020
MAZINGA,Plant,211,4.5,F,,,,,,,,,,5,2020-10-08,,,October,mtawa,P12,56,,Oct,2020,,October2020
MAZINGA,Plant,212,3,F,,,,,,,,,,5,2020-10-08,,,October,mtawa,P12,56,,Oct,2020,,October2020
MAZINGA,Plant,213,4.5,F,,,,,,,,,,5,2020-10-08,,,October,mtawa,P12,56,,Oct,2020,,October2020
MAZINGA,Plant,201,3,F,0,0,2,2.5,0,Healthy,Healthy,32.6,NotLactating,7,2020-10-08,100,,October,mtawa,P10,84,nonepl,Oct,2020,,October2020
MAZINGA,Plant,95646,4.5,F,0,0,2,2.5,0,Healthy,Healthy,35.4,Pregnant,7,2020-10-08,0,,October,mtawa,P10,84,nonepl,Oct,2020,,October2020
MAZINGA,Plant,200,2,F,,,,,,,,,,8,2020-10-08,,,October,mtawa,P10,98,,Oct,2020,,October2020
MAZINGA,Plant,205,1.5,F,,,,,,,,,,8,2020-10-08,,,October,mtawa,P11,98,,Oct,2020,,October2020
MAZINGA,Plant,206,3,F,,,,,,,,,,8,2020-10-08,,,October,mtawa,P11,98,,Oct,2020,,October2020
KAMCHEZERA,Drug,26558,2.5,F,,,,,,,,,,3,2020-10-09,,.,October,,D26,28,,Oct,2020,,October2020
KAMCHEZERA,Drug,26559,1,F,,,,,,,,,,3,2020-10-09,,.,October,,D26,28,,Oct,2020,,October2020
KAMCHEZERA,Drug,26560,2,F,,,,,,,,,,3,2020-10-09,,.,October,,D26,28,,Oct,2020,,October2020
KAMCHEZERA,Drug,98453,4.5,F,,,,,,,,,,3,2020-10-09,,.,October,,D26,28,,Oct,2020,,October2020
KAMCHEZERA,Drug,98465,4,F,,,,,,,,,,3,2020-10-09,,.,October,,D26,28,,Oct,2020,,October2020
KAMCHEZERA,Drug,102,4.5,F,,,,,,,,,,4,2020-10-09,,.,October,,D1,42,,Oct,2020,,October2020
KAMCHEZERA,Drug,26626,2.5,F,,,,,,,,,,4,2020-10-09,,.,October,,D25,42,,Oct,2020,,October2020
KAMCHEZERA,Drug,26627,4,F,,,,,,,,,,4,2020-10-09,,.,October,,D25,42,,Oct,2020,,October2020
KAMCHEZERA,Drug,26628,4.5,F,0,0,2,2,0,Healthy,Healthy,40.8,NotLactating,4,2020-10-09,50,.,October,,D25,42,nonedr,Oct,2020,,October2020
KAMCHEZERA,Drug,26629,4.5,F,,,,,,,,,,4,2020-10-09,,.,October,,D25,42,,Oct,2020,,October2020
KAMCHEZERA,Drug,26630,4.5,F,1,0,2,2,0,Healthy,Healthy_Nasal,20.4,NotLactating,4,2020-10-09,100,.,October,,D25,42,nonedr,Oct,2020,,October2020
MAZINGA,Plant,41,4.5,F,0,0,2,2.5,0,Healthy,Healthy,38.1,NotLactating,12,2020-10-08,100,,October,kakhobo,P9,154,nonepl,Oct,2020,,October2020
KAMCHEZERA,Drug,26633,4.5,F,0,0,2,1.5,0,Borderline,Borderline,25.9,NotLactating,4,2020-10-09,1050,.,October,,D25,42,plantdr,Oct,2020,,October2020
KAMCHEZERA,Drug,26634,4.5,M,1,0,2,2,0,Healthy,Healthy_Nasal,23.1,,4,2020-10-09,200,.,October,,D25,42,nonedr,Oct,2020,,October2020
KAMCHEZERA,Drug,26643,3,F,0,0,2,1.5,0,Borderline,Borderline,24.5,Pregnant,4,2020-10-09,100,.,October,,D25,42,plantdr,Oct,2020,,October2020
KAMCHEZERA,Drug,99380,3,F,0,0,2,2,0,Healthy,Healthy,28.6,NotLactating,4,2020-10-09,,.,October,,D25,42,nonedr,Oct,2020,,October2020
KAMCHEZERA,Drug,140,1,F,0,0,2,2,0,Healthy,Healthy,28.6,Pregnant,7,2020-10-09,50,.,October,,D9,84,nonedr,Oct,2020,,October2020
KAMCHEZERA,Drug,141,1.5,F,0,0,2,2,0,Healthy,Healthy,27.2,Lactating,7,2020-10-09,,.,October,,D9,84,nonedr,Oct,2020,,October2020
KAMCHEZERA,Drug,97957,4,F,0,0,2,2,0,Healthy,Healthy,29.9,Lactating,7,2020-10-09,50,.,October,,D10,84,nonedr,Oct,2020,,October2020
KAMCHEZERA,Drug,26058,4.5,F,0,0,2,2,0,Healthy,Healthy,24.5,Lactating,14,2020-10-09,,.,October,,D8,182,nonedr,Oct,2020,,October2020
KAMCHEZERA,Drug,26059,4.5,F,0,0,2,2,0,Healthy,Healthy,34.2,Lactating,14,2020-10-09,,.,October,,D8,182,nonedr,Oct,2020,,October2020
KAMCHEZERA,Drug,95225,3,F,0,0,2,2,0,Healthy,Healthy,38.1,Lactating,14,2020-10-09,0,.,October,,D8,182,nonedr,Oct,2020,,October2020
KAMCHEZERA,Drug,138,1,F,0,0,2,2.5,0,Healthy,Healthy,32.6,Pregnant,18,2020-10-09,0,.,October,,D7,238,nonedr,Oct,2020,,October2020
KAMCHEZERA,Drug,101,2,F,0,0,2,2,0,Healthy,Healthy,28.6,Lactating,19,2020-10-09,100,.,October,,D1,252,nonedr,Oct,2020,,October2020
KAMCHEZERA,Drug,105,1,F,0,0,2,2,0,Healthy,Healthy,29.9,NotLactating,19,2020-10-09,,.,October,,D3,252,nonedr,Oct,2020,,October2020
KAMCHEZERA,Drug,106,1,F,0,0,2,2,0,Healthy,Healthy,23.1,NotLactating,19,2020-10-09,,.,October,,D3,252,nonedr,Oct,2020,,October2020
KAMCHEZERA,Drug,107,1,F,,,,,,,,,,19,2020-10-09,,.,October,,D3,252,,Oct,2020,,October2020
KAMCHEZERA,Drug,108,3,F,0,0,2,2,0,Healthy,Healthy,27.2,Lactating,19,2020-10-09,600,.,October,,D3,252,nonedr,Oct,2020,,October2020
KAMCHEZERA,Drug,111,1,F,0,0,2,2.5,0,Healthy,Healthy,32.5,Pregnant,19,2020-10-09,,.,October,,D6,252,nonedr,Oct,2020,,October2020
KAMCHEZERA,Drug,26065,1,F,0,0,2,2.5,0,Healthy,Healthy,21.8,Pregnant,19,2020-10-09,150,.,October,,D1,252,nonedr,Oct,2020,,October2020
KAMCHEZERA,Drug,26075,3,F,0,0,2,2.5,0,Healthy,Healthy,32.6,Pregnant,19,2020-10-09,150,.,October,,D5,252,nonedr,Oct,2020,,October2020
KAMCHEZERA,Drug,26529,3,F,0,0,2,2,0,Healthy,Healthy,31.3,Lactating,19,2020-10-09,0,.,October,,D4,252,nonedr,Oct,2020,,October2020
KAMCHEZERA,Drug,26549,3,F,1,0,2,2,0,Healthy,Healthy_Nasal,42.2,Lactating,19,2020-10-09,950,.,October,,D3,252,nonedr,Oct,2020,,October2020
KAMCHEZERA,Drug,26552,1,F,0,0,2,2,0,Healthy,Healthy,28.6,Lactating,19,2020-10-09,100,.,October,,D6,252,nonedr,Oct,2020,,October2020
KAMCHEZERA,Drug,95463,3,F,0,0,2,2,0,Healthy,Healthy,45.8,Lactating,19,2020-10-09,150,.,October,,D1,252,nonedr,Oct,2020,,October2020
KAMCHEZERA,Drug,99340,4.5,F,,,,,,,,,,19,2020-10-09,,.,October,,D2,252,,Oct,2020,,October2020
KAMCHEZERA,Drug,99455,2,F,,,,,,,,,,19,2020-10-09,,.,October,,D2,252,,Oct,2020,,October2020
MKWINDA,Drug,156,4,F,0,0,2,2.5,0,Healthy,Healthy,34.2,NotLactating,2,2020-10-14,200,,October,,D13,14,nonedr,Oct,2020,,October2020
MKWINDA,Drug,27104,1,F,,,,,,,,,,4,2020-10-14,,,October,,D13,42,,Oct,2020,,October2020
MKWINDA,Drug,26909,1,F,0,0,2,2,0,Healthy,Healthy,29.9,NotLactating,5,2020-10-14,100,,October,,D12,56,nonedr,Oct,2020,,October2020
MKWINDA,Drug,27106,1,F,0,0,2,2,0,Healthy,Healthy,28.6,NotLactating,6,2020-10-14,100,,October,,D13,70,nonedr,Oct,2020,,October2020
MKWINDA,Drug,27097,1,F,0,0,1,2,0,Healthy,Healthy,27.2,Lactating,7,2020-10-14,0,,October,,D11,70,nonedr,Oct,2020,,October2020
MKWINDA,Drug,27098,1,F,0,0,2,2.5,0,Healthy,Healthy,34.2,NotLactating,7,2020-10-14,600,,October,,D11,70,nonedr,Oct,2020,,October2020
MKWINDA,Drug,153,4.5,F,,,,,,,,,,14,2020-10-14,,,October,,D18,182,,Oct,2020,,October2020
MKWINDA,Drug,152,4.5,F,,,,,,,,,,16,2020-10-14,,,October,,D18,211,,Oct,2020,,October2020
MKWINDA,Drug,98175,4,F,,,,,,,,,,16,2020-10-14,,,October,,D18,211,,Oct,2020,,October2020
MKWINDA,Drug,142,2,F,0,0,2,2.5,0,Healthy,Healthy,32.6,NotLactating,17,2020-10-14,350,,October,,D17,225,nonedr,Oct,2020,,October2020
MKWINDA,Drug,143,4,F,0,0,2,2,0,Healthy,Healthy,36.7,NotLactating,17,2020-10-14,50,,October,,D17,225,nonedr,Oct,2020,,October2020
MKWINDA,Drug,10757,2.5,F,0,0,2,2,0,Healthy,Healthy,31.3,NotLactating,17,2020-10-14,0,,October,,D17,225,nonedr,Oct,2020,,October2020
MKWINDA,Drug,140m,2,F,,,,,,,,,,17,2020-10-14,,,October,,D17,225,,Oct,2020,,October2020
MKWINDA,Drug,141m,4,F,0,0,2,2.5,0,Healthy,Healthy,36.7,NotLactating,17,2020-10-14,250,,October,,D17,225,nonedr,Oct,2020,,October2020
MKWINDA,Drug,121,3.5,F,0,0,2,2,0,Healthy,Healthy,34.2,Lactating,19,2020-10-14,,,October,,D11,253,nonedr,Oct,2020,,October2020
MKWINDA,Drug,122,2,F,0,0,2,2,0,Healthy,Healthy,31.3,Lactating,19,2020-10-14,,,October,,D11,253,nonedr,Oct,2020,,October2020
MKWINDA,Drug,123,2,F,0,0,2,2,0,Healthy,Healthy,32.6,Pregnant,19,2020-10-14,,,October,,D11,253,nonedr,Oct,2020,,October2020
MKWINDA,Drug,132,1.5,F,0,0,2,2.5,0,Healthy,Healthy,38.1,Pregnant,19,2020-10-14,150,,October,,D14,253,nonedr,Oct,2020,,October2020
MKWINDA,Drug,136,1,F,0,0,2,2.5,0,Healthy,Healthy,28.6,NotLactating,19,2020-10-14,350,,October,,D16,253,nonedr,Oct,2020,,October2020
MKWINDA,Drug,137,4,F,0,0,2,2,0,Healthy,Healthy,31.3,Lactating,19,2020-10-14,50,,October,,D16,253,nonedr,Oct,2020,,October2020
MKWINDA,Drug,26383,1,M,,,,,,,,,,19,2020-10-14,,,October,,D15,253,,Oct,2020,,October2020
MKWINDA,Drug,26910,4,F,,,,,,,,,,19,2020-10-14,,,October,,D12,253,,Oct,2020,,October2020
MKWINDA,Drug,95692,4,F,0,0,2,2,0,Healthy,Healthy,35.4,Lactating,19,2020-10-14,50,,October,,D12,253,nonedr,Oct,2020,,October2020
MKWINDA,Drug,97890,4.5,F,0,0,2,2,0,Healthy,Healthy,40.8,Pregnant,19,2020-10-14,,,October,,D11,253,nonedr,Oct,2020,,October2020
MKWINDA,Drug,97895,4,F,0,0,2,2.5,0,Healthy,Healthy,45.8,Pregnant,19,2020-10-14,,,October,,D11,253,nonedr,Oct,2020,,October2020
MKWINDA,Drug,98263,4,F,0,0,2,2.5,0,Healthy,Healthy,38.1,NotLactating,19,2020-10-14,300,,October,,D15,253,nonedr,Oct,2020,,October2020
MKWINDA,Drug,98580,4,F,0,0,2,2,0,Healthy,Healthy,36.7,Pregnant,19,2020-10-14,,,October,,D13,253,nonedr,Oct,2020,,October2020
MKWINDA,Drug,99081,3,F,0,0,2,2,0,Healthy,Healthy,35.4,Lactating,19,2020-10-14,,,October,,D11,253,nonedr,Oct,2020,,October2020
MKWINDA,Drug,99083,4,F,,,,,,,,,,19,2020-10-14,,,October,,D14,253,,Oct,2020,,October2020
MKWINDA,Drug,99316,3,F,0,0,2,2,0,Healthy,Healthy,36.7,NotLactating,19,2020-10-14,200,,October,,D13,253,nonedr,Oct,2020,,October2020
MKWINDA,Drug,99514,4,F,0,0,2,2.5,0,Healthy,Healthy,36.7,NotLactating,19,2020-10-14,50,,October,,D14,253,nonedr,Oct,2020,,October2020
MKWINDA,Drug,99515,2.5,F,,,,,,,,,,19,2020-10-14,,,October,,D14,253,,Oct,2020,,October2020
MKWINDA,Drug,17TD6,4,F,0,0,2,2,0,Healthy,Healthy,38.1,Lactating,19,2020-10-14,0,,October,,D12,253,nonedr,Oct,2020,,October2020
MKWINDA,Drug,24TD1,3,F,0,0,2,2,0,Healthy,Healthy,32.6,Pregnant,19,2020-10-14,0,,October,,D11,253,nonedr,Oct,2020,,October2020
MAZINGA,Plant,42,4,F,0,0,2,2,0,Healthy,Healthy,31.3,NotLactating,12,2020-10-08,100,,October,kakhobo,P9,154,nonepl,Oct,2020,,October2020
MAZINGA,Plant,43,4,F,0,0,2,2,0,Healthy,Healthy,27.2,NotLactating,12,2020-10-08,0,,October,kakhobo,P9,154,nonepl,Oct,2020,,October2020
MAZINGA,Plant,44,2,F,0,0,2,3,0,Healthy,Healthy,28.6,NotLactating,12,2020-10-08,0,,October,kakhobo,P9,154,nonepl,Oct,2020,,October2020
MAZINGA,Plant,45,1,F,,,,,,,,,,12,2020-10-08,,,October,mtawa,P8,154,,Oct,2020,,October2020
MAZINGA,Plant,46,4.5,F,0,0,2,2,0,Healthy,Healthy,36.7,NotLactating,12,2020-10-08,400,,October,mtawa,P8,154,nonepl,Oct,2020,,October2020
MAZINGA,Plant,47,4.5,F,0,0,2,2.5,0,Healthy,Healthy,45.8,Pregnant,12,2020-10-08,0,,October,mtawa,P8,154,nonepl,Oct,2020,,October2020
MAZINGA,Plant,30,4,F,0,0,2,2,0,Healthy,Healthy,34.2,Lactating,17,2020-10-08,50,,October,kakhobo,P6,224,nonepl,Oct,2020,,October2020
MAZINGA,Plant,31,4,F,0,0,2,2,0,Healthy,Healthy,38.1,Pregnant,17,2020-10-08,100,,October,kakhobo,P6,224,nonepl,Oct,2020,,October2020
MAZINGA,Plant,32,1,F,0,0,2,2,0,Healthy,Healthy,28.6,NotLactating,17,2020-10-08,0,,October,kakhobo,P6,224,nonepl,Oct,2020,,October2020
MAZINGA,Plant,35,3,F,0,0,2,2,0,Healthy,Healthy,36.7,NotLactating,17,2020-10-08,0,,October,mtawa,P7,224,nonepl,Oct,2020,,October2020
MAZINGA,Plant,36,4,F,0,0,2,2,0,Healthy,Healthy,31.3,NotLactating,17,2020-10-08,,,October,mtawa,P7,224,nonepl,Oct,2020,,October2020
MAZINGA,Plant,37,1,F,0,0,2,2.5,0,Healthy,Healthy,35.4,NotLactating,17,2020-10-08,0,,October,mtawa,P7,224,nonepl,Oct,2020,,October2020
MAZINGA,Plant,6,4.5,F,1,0,2,2,0,Healthy,Healthy_Nasal,28.6,NotLactating,19,2020-10-08,0,,October,mtawa,P2,252,nonepl,Oct,2020,,October2020
MAZINGA,Plant,7,4.5,F,0,0,2,2,0,Healthy,Healthy,39.5,Lactating,19,2020-10-08,0,,October,mtawa,P2,252,nonepl,Oct,2020,,October2020
MAZINGA,Plant,12,3,F,0,0,2,2.5,0,Healthy,Healthy,34.2,NotLactating,19,2020-10-08,50,,October,mtawa,P3,252,nonepl,Oct,2020,,October2020
MAZINGA,Plant,13,3,F,0,0,2,2,0,Healthy,Healthy,40.8,Pregnant,19,2020-10-08,100,,October,mtawa,P3,252,nonepl,Oct,2020,,October2020
MAZINGA,Plant,18,2,F,0,0,2,2,0,Healthy,Healthy,24.5,Pregnant,19,2020-10-08,1100,,October,mtawa,P4,252,nonepl,Oct,2020,,October2020
MAZINGA,Plant,19,4,F,0,0,2,2,0,Healthy,Healthy,31.3,NotLactating,19,2020-10-08,50,,October,mtawa,P4,252,nonepl,Oct,2020,,October2020
MAZINGA,Plant,95627,4,F,0,0,2,2.5,0,Healthy,Healthy,40.8,Pregnant,19,2020-10-08,0,,October,mtawa,P3,252,nonepl,Oct,2020,,October2020
CHINKHOWE,Plant,95,1,F,0,0,2,2,0,Healthy,Healthy,21.8,NotLactating,3,2020-10-15,100,,October,mtawa,P22,27,nonepl,Oct,2020,,October2020
CHINKHOWE,Plant,305,3,F,,,,,,,,,,3,2020-10-15,,,October,mtawa,P24,27,,Oct,2020,,October2020
CHINKHOWE,Plant,306,3,F,0,0,2,2,0,Healthy,Healthy,32.6,Lactating,3,2020-10-15,500,,October,mtawa,P24,27,nonepl,Oct,2020,,October2020
CHINKHOWE,Plant,602,1,F,0,0,2,2,0,Healthy,Healthy,20.4,Lactating,3,2020-10-15,300,,October,mtawa,P20,27,nonepl,Oct,2020,,October2020
CHINKHOWE,Plant,60,1,F,0,0,2,2,0,Healthy,Healthy,24.5,Lactating,5,2020-10-15,150,,October,mtawa,P16,56,nonepl,Oct,2020,,October2020
CHINKHOWE,Plant,50,3,F,0,0,2,2.5,0,Healthy,Healthy,36.7,Lactating,19,2020-10-15,100,,October,gmelina,P15,253,nonepl,Oct,2020,,October2020
CHINKHOWE,Plant,51,4.5,F,0,0,2,2,0,Healthy,Healthy,42.2,Lactating,19,2020-10-15,300,,October,gmelina,P15,253,nonepl,Oct,2020,,October2020
CHINKHOWE,Plant,53,4,F,0,0,2,2,0,Healthy,Healthy,44,Pregnant,19,2020-10-15,0,,October,gmelina,P15,253,nonepl,Oct,2020,,October2020
CHINKHOWE,Plant,57,2,F,,,,,,,,,,19,2020-10-15,,,October,mtawa,P16,253,,Oct,2020,,October2020
CHINKHOWE,Plant,59,3,F,0,0,2,2,0,Healthy,Healthy,25.9,Lactating,19,2020-10-15,,,October,mtawa,P16,253,nonepl,Oct,2020,,October2020
CHINKHOWE,Plant,63,3,F,,,,,,,,,,19,2020-10-15,,,October,gmelina,P17,253,,Oct,2020,,October2020
CHINKHOWE,Plant,64,1,F,,,,,,,,,,19,2020-10-15,,,October,gmelina,P17,253,,Oct,2020,,October2020
CHINKHOWE,Plant,65,1,F,,,,,,,,,,19,2020-10-15,,,October,gmelina,P17,253,,Oct,2020,,October2020
CHINKHOWE,Plant,66,3,F,,,,,,,,,,19,2020-10-15,,,October,gmelina,P17,253,,Oct,2020,,October2020
CHINKHOWE,Plant,67,1,F,,,,,,,,,,19,2020-10-15,,,October,gmelina,P17,253,,Oct,2020,,October2020
CHINKHOWE,Plant,68,3,F,,,,,,,,,,19,2020-10-15,,,October,gmelina,P17,253,,Oct,2020,,October2020
CHINKHOWE,Plant,72,4,F,0,0,2,2.5,0,Healthy,Healthy,39.5,Pregnant,19,2020-10-15,50,,October,gmelina,P18,253,nonepl,Oct,2020,,October2020
CHINKHOWE,Plant,73,3,F,0,0,2,2.5,0,Healthy,Healthy,39.5,NotLactating,19,2020-10-15,100,,October,gmelina,P18,253,nonepl,Oct,2020,,October2020
CHINKHOWE,Plant,74,1,F,0,0,2,2.5,0,Healthy,Healthy,31.3,Lactating,19,2020-10-15,100,,October,gmelina,P18,253,nonepl,Oct,2020,,October2020
CHINKHOWE,Plant,75,4,F,1,0,2,2.5,0,Healthy,Healthy_Nasal,40.8,Pregnant,19,2020-10-15,350,,October,gmelina,P18,253,nonepl,Oct,2020,,October2020
CHINKHOWE,Plant,80,4,F,,,,,,,,,,19,2020-10-15,,,October,kakhobo,P19,253,,Oct,2020,,October2020
CHINKHOWE,Plant,81,3,F,,,,,,,,,,19,2020-10-15,,,October,kakhobo,P19,253,,Oct,2020,,October2020
CHINKHOWE,Plant,82,4,F,,,,,,,,,,19,2020-10-15,,,October,kakhobo,P19,253,,Oct,2020,,October2020
CHINKHOWE,Plant,86,4,F,0,0,2,2,0,Healthy,Healthy,34.2,Lactating,19,2020-10-15,250,,October,mtawa,P20,253,nonepl,Oct,2020,,October2020
CHINKHOWE,Plant,87,2.5,F,0,0,2,2,0,Healthy,Healthy,34.2,Lactating,19,2020-10-15,,,October,mtawa,P20,253,nonepl,Oct,2020,,October2020
CHINKHOWE,Plant,93,4.5,F,0,0,2,2,0,Healthy,Healthy,39.5,NotLactating,19,2020-10-15,50,,October,kakhobo,P21,253,nonepl,Oct,2020,,October2020
CHINKHOWE,Plant,97,4,F,0,0,2,2,0,Healthy,Healthy,31.3,Lactating,19,2020-10-15,0,,October,mtawa,P22,253,nonepl,Oct,2020,,October2020
CHINKHOWE,Plant,99,3,F,0,0,2,2,0,Healthy,Healthy,25.9,Lactating,19,2020-10-15,50,,October,mtawa,P22,253,nonepl,Oct,2020,,October2020
CHINKHOWE,Plant,300,3,F,0,0,2,2.5,0,Healthy,Healthy,40.8,Pregnant,19,2020-10-15,100,,October,mtawa,P23,253,nonepl,Oct,2020,,October2020
CHINKHOWE,Plant,302,4,F,0,0,2,2.5,0,Healthy,Healthy,38.1,NotLactating,19,2020-10-15,0,,October,mtawa,P23,253,nonepl,Oct,2020,,October2020
MAZINGA,Plant,217,4.5,F,,,,,,,,,,2,2020-10-22,,,October,kakhobo,P13,14,,Oct,2020,,October2020
MAZINGA,Plant,218,3,F,,,,,,,,,,2,2020-10-22,,,October,kakhobo,P13,14,,Oct,2020,,October2020
MAZINGA,Plant,219,2,F,,,,,,,,,,2,2020-10-22,,,October,kakhobo,P13,14,,Oct,2020,,October2020
MAZINGA,Plant,95601,4.5,F,,,,,,,,,,2,2020-10-22,,,October,kakhobo,P13,14,,Oct,2020,,October2020
MAZINGA,Plant,9,1.5,F,0,0,2,2,0,Healthy,Healthy,28.6,Lactating,5,2020-10-22,550,,October,mtawa,P2,56,nonepl,Oct,2020,,October2020
MAZINGA,Plant,210,3,F,0,0,2,2,0,Healthy,Healthy,32.6,Pregnant,6,2020-10-22,900,,October,mtawa,P12,70,nonepl,Oct,2020,,October2020
MAZINGA,Plant,211,4.5,F,0,0,2,2,0,Healthy,Healthy,35.4,NotLactating,6,2020-10-22,150,,October,mtawa,P12,70,nonepl,Oct,2020,,October2020
MAZINGA,Plant,212,3,F,0,0,2,2,0,Healthy,Healthy,35.4,NotLactating,6,2020-10-22,,,October,mtawa,P12,70,nonepl,Oct,2020,,October2020
MAZINGA,Plant,213,4.5,F,0,0,2,2.5,0,Healthy,Healthy,40.8,NotLactating,6,2020-10-22,500,,October,mtawa,P12,70,nonepl,Oct,2020,,October2020
MAZINGA,Plant,201,3,F,,,,,,,,,,8,2020-10-22,,,October,mtawa,P10,98,,Oct,2020,,October2020
MAZINGA,Plant,95646,4.5,F,,,,,,,,,,8,2020-10-22,,,October,mtawa,P10,98,,Oct,2020,,October2020
MAZINGA,Plant,200,2,F,,,,,,,,,,9,2020-10-22,,,October,mtawa,P10,112,,Oct,2020,,October2020
MAZINGA,Plant,205,1.5,F,0,0,2,2,0,Healthy,Healthy,28.6,NotLactating,9,2020-10-22,100,,October,mtawa,P11,112,nonepl,Oct,2020,,October2020
MAZINGA,Plant,41,4.5,F,0,0,2,2.5,0,Healthy,Healthy,39.5,NotLactating,13,2020-10-22,200,,October,kakhobo,P9,168,nonepl,Oct,2020,,October2020
KAMCHEZERA,Drug,26558,2.5,F,0,0,2,2.5,0,Healthy,Healthy,28.6,NotLactating,4,2020-10-23,,,October,,D26,42,nonedr,Oct,2020,,October2020
KAMCHEZERA,Drug,26559,1,F,0,0,2,2,0,Healthy,Healthy,25.9,Pregnant,4,2020-10-23,200,,October,,D26,42,nonedr,Oct,2020,,October2020
KAMCHEZERA,Drug,26560,2,F,0,0,2,2.5,0,Healthy,Healthy,25.9,Pregnant,4,2020-10-23,50,,October,,D26,42,nonedr,Oct,2020,,October2020
KAMCHEZERA,Drug,98465,4,F,0,0,3,1.5,0,Borderline,Borderline,27.2,Pregnant,4,2020-10-23,350,,October,,D26,42,plantdr,Oct,2020,,October2020
KAMCHEZERA,Drug,102,4.5,F,0,0,2,2,0,Healthy,Healthy,28.6,Lactating,5,2020-10-23,0,,October,,D1,56,nonedr,Oct,2020,,October2020
KAMCHEZERA,Drug,26628,4.5,F,0,0,2,2,0,Healthy,Healthy,23.1,Pregnant,5,2020-10-23,250,,October,,D25,56,nonedr,Oct,2020,,October2020
KAMCHEZERA,Drug,26630,4.5,F,0,0,2,1.5,0,Borderline,Borderline,24.5,NotLactating,5,2020-10-23,,,October,,D25,56,plantdr,Oct,2020,,October2020
KAMCHEZERA,Drug,26632,3.5,F,,,,,,,,,,5,2020-10-23,,,October,,D25,56,,Oct,2020,,October2020
KAMCHEZERA,Drug,26633,4.5,F,0,0,2,1.5,0,Borderline,Borderline,28.6,Lactating,5,2020-10-23,550,,October,,D25,56,plantdr,Oct,2020,,October2020
KAMCHEZERA,Drug,26634,4.5,M,0,0,2,2,0,Healthy,Healthy,39.5,,5,2020-10-23,,,October,,D25,56,nonedr,Oct,2020,,October2020
MAZINGA,Plant,42,4,F,0,0,2,2,0,Healthy,Healthy,32.6,NotLactating,13,2020-10-22,200,,October,kakhobo,P9,168,nonepl,Oct,2020,,October2020
KAMCHEZERA,Drug,99380,3,F,,,,,,,,,,5,2020-10-23,,,October,,D25,56,,Oct,2020,,October2020
KAMCHEZERA,Drug,140,1,F,0,0,2,2,0,Healthy,Healthy,29.9,Pregnant,8,2020-10-23,200,,October,,D9,98,nonedr,Oct,2020,,October2020
KAMCHEZERA,Drug,141,1.5,F,0,0,2,2,0,Healthy,Healthy,24.5,NotLactating,8,2020-10-23,0,,October,,D9,98,nonedr,Oct,2020,,October2020
KAMCHEZERA,Drug,97957,4,F,0,0,2,2,0,Healthy,Healthy,28.6,Lactating,8,2020-10-23,100,,October,,D10,98,nonedr,Oct,2020,,October2020
